FID,xpos,ypos,D20170322,D20170403,D20170415,D20170509,D20170521,D20170602,D20170614,D20170626,D20170708,D20170720,D20170801,D20170825,D20170906,D20170930,D20171012,D20171105,D20171117,D20171129,D20171211,D20171223,D20180104,D20180116,D20180128,D20180209,D20180221,D20180305,D20180317,D20180329,D20180410,D20180422,D20180504,D20180528,D20180609,D20180621,D20180715,D20180727,D20180808,D20180820,D20180901,D20180913,D20180925,D20181007,D20181019,D20181031,D20181112,D20181124,D20181206,D20181218,D20181230,D20190111,D20190123,D20190204,D20190216,D20190228,D20190312,D20190324,D20190417,D20190429,D20190511,D20190523,D20190604,D20190616,D20190628,D20190710,D20190722,D20190803,D20190815,D20190827,D20190908,D20190920,D20191002,D20191014,D20191026,D20191107,D20191119,D20191201,D20191213,D20191225,D20200106,D20200118,D20200130,D20200211,D20200223,D20200306,D20200318,D20200330,D20200411,D20200423,D20200505,D20200517,D20200529,D20200704,D20200716,D20200728,D20200821,D20200902,D20200926,D20201008,D20201020,D20201101,D20201113,D20201125,D20201207,D20201219,D20201231,D20210124,D20210205,D20210217,D20210301,D20210313,D20210325,D20210406,D20210418,D20210430,D20210512,D20210524,D20210605,D20210617,D20210711,D20210723,D20210804,D20210828,D20210909,D20210921,D20211003,D20211015,D20211027,D20211108,D20211120,D20211202,D20211214,D20211226,D20220107,D20220119,D20220131,D20220212,D20220224,D20220308,D20220320,D20220401,D20220413,D20220507,D20220519,D20220531,D20220624,D20220811,D20220823,D20220916,D20220928,D20221010,D20221022,D20221103,D20221115,D20221127,D20221209,D20221221,D20230102,D20230114,D20230126,D20230207,D20230219,D20230303,D20230315,D20230327,D20230408,D20230502,D20230514,D20230526,D20230607,D20230818,D20230830,D20230923,D20231005,D20231017,D20231110,D20231122,D20231204,D20231216,D20231228,D20240109,D20240121,D20240202,D20240214,D20240226,D20240309,D20240321,D20240402,D20240426,D20240812,D20240905,D20240917,D20240929,D20241011,D20241023,D20241104,D20241116,D20241128,D20241210,D20241222,D20250103,D20250115,D20250127,D20250208,D20250220,D20250304,D20250316,D20250328,D20250409,D20250421,D20250503,Pattern
110104,110.3338,20.04468,0,-3.470113,-1.704007,-0.338686,-3.099273,-4.515793,-2.352053,-4.790513,-0.053313,-3.962113,-4.427233,-1.945319,1.41511,-3.480643,0.622269,-0.290578,-0.416775,0.303921,-2.165973,-2.208373,-0.247893,-0.878903,-0.352009,-0.355441,-1.219479,0.283935,-0.571841,0.448348,-0.032516,-1.184231,-2.123723,-2.512103,0.066733,5.060452,3.741846,0.452714,-5.341563,-1.033854,0.962099,-2.475663,0.172433,4.604949,-0.642231,2.282722,3.93879,2.636753,0.313698,1.776263,2.062343,1.409416,2.385316,3.36091,2.348796,-6.832713,2.446145,9.250642,9.042039,3.3417,4.529673,-1.635873,5.893553,-2.010323,9.637163,2.9406,1.895244,2.798889,-0.894581,1.520977,2.749682,-0.303375,1.980605,0.944569,5.784208,5.766719,4.351723,6.131846,4.465715,4.029745,5.75318,3.949581,4.588003,7.289871,8.357095,13.192975,11.80191,7.247666,6.59625,6.600606,8.148202,5.390065,7.602494,13.626688,2.036265,6.95478,7.886613,5.378599,4.443454,3.422406,5.702474,6.452278,11.083417,8.129156,7.024475,7.394473,9.059032,7.610393,8.261985,8.628719,9.148381,8.553964,8.912656,8.942769,10.224797,8.240124,11.182464,9.100804,9.240402,4.322729,8.191178,10.117259,10.623459,9.254706,9.729165,7.026621,8.102972,6.596765,11.170198,10.513392,8.327575,9.501787,10.076455,9.750313,9.420482,8.743131,9.240608,9.207431,9.603265,9.614417,10.057503,9.46288,8.579876,10.47141,9.251693,8.940675,10.274915,11.84665,9.868129,6.372086,10.442419,9.558414,8.557414,7.450904,8.712376,9.520391,8.923823,7.683789,7.940508,6.664214,9.915611,8.611519,9.005611,6.978695,8.469411,8.178344,8.406751,6.682347,7.562067,6.590444,6.36231,9.335482,5.549217,7.861613,11.570815,12.550691,3.380356,5.114235,5.492008,6.963892,5.549046,5.397364,5.547736,4.346064,5.595125,5.570744,5.903108,5.854206,6.331826,6.599573,10.470408,8.642798,5.494837,1.415018,3.825848,5.655994,6.786449,3.83023,2.82228,2.530034,2.661006,2.773941,4.195905,4.506172,4.036209,2.69874,4.021716,3.382404,5.27785,5.222308,4.372858,2.39252,Piecewise
110122,110.3298,20.04384,0,-1.72063,0.42826,5.74931,-1.95546,-3.08424,0.38731,0.4221,3.38387,-2.31852,-0.12974,-2.33235,5.02743,-1.54,3.41124,4.03853,-0.54426,2.72829,2.09011,0.12749,2.27716,1.81124,1.5076,2.59797,1.22297,5.88999,1.54785,3.49615,2.63828,3.96629,-0.56254,0.61616,-1.20738,5.92167,5.37647,2.77533,-1.07765,-0.66872,-2.90128,-3.57529,1.43671,4.39399,2.2887,7.46333,7.94948,6.79904,4.34375,7.27436,5.92425,6.55443,9.46115,9.32157,10.527475,1.68435,7.79811,7.76551,11.050371,12.892927,11.484934,5.85162,12.103024,6.00468,18.798742,14.890322,13.981837,11.31086,5.56737,12.697014,13.897197,8.07777,13.113871,9.76031,17.345523,17.953001,17.17415,20.155186,14.732187,18.618006,19.947531,21.153312,23.008543,22.995813,24.139581,23.816169,29.071325,20.510122,21.901422,21.100258,23.964736,19.474702,23.314887,28.213283,16.283293,16.650572,19.094708,17.755853,16.056894,15.769407,17.826754,19.520582,21.599548,19.890073,19.248055,17.450094,19.287748,20.324763,20.829967,21.63345,21.120234,20.127681,19.53139,20.822981,21.971687,19.887795,23.444927,21.310641,21.760906,15.692229,21.116849,23.051812,23.161121,23.871782,22.156823,17.313455,20.706849,18.700865,23.546406,22.485352,20.013495,22.14454,24.725519,21.254409,21.874114,20.185039,21.914671,19.115485,19.078816,19.349785,22.282339,21.204843,17.704359,20.977963,20.678751,20.841808,21.694852,25.905772,20.449391,18.07,22.787935,22.856191,20.963267,19.009799,19.13364,20.500572,19.367389,19.695921,17.380946,15.542361,20.754671,19.41254,19.436487,17.255394,19.267354,20.600394,20.978825,19.052112,19.774946,19.182161,20.139136,26.30499,24.1809,23.335139,27.061652,32.41255,21.758138,21.236528,23.114257,24.726363,24.258852,23.351563,22.348634,22.039003,23.953257,23.490567,23.644064,21.633285,22.786504,24.817658,27.280471,30.29916,28.264964,24.193722,30.018882,31.94787,31.17254,27.612615,27.361725,28.28625,29.120423,28.812182,28.283679,28.863922,29.036798,28.219813,28.687881,28.43659,28.898794,28.299247,28.928059,28.721711,Linear
110123,110.334,20.04471,0,-4.390187,-2.750357,-0.46479,-3.186207,-4.980727,-0.50032,-4.432027,0.503153,-3.486867,-3.505367,-1.161482,1.521321,-2.193637,2.091901,1.941163,0.63281,2.001898,-1.369062,-0.779932,0.935994,1.003574,0.51919,0.818944,0.588297,1.337719,-0.046685,0.588902,0.647379,-0.103021,-2.440727,-3.086627,-0.75642,3.287115,2.74291,-0.42613,-6.136927,-1.741826,-1.417972,-4.154297,-0.083739,4.323766,-1.633862,1.268188,3.340333,2.25118,0.221551,1.805906,1.383132,1.094608,1.960471,2.317921,1.440268,-7.929187,1.773022,7.452697,8.255545,2.215169,3.203849,-2.452477,4.803502,-2.715807,9.552083,2.652863,1.138913,2.270999,-2.498927,0.514085,1.607864,-1.690755,1.279993,-0.75464,4.695381,5.643761,3.870113,6.588161,4.814873,3.96982,5.379222,3.626088,4.275331,7.283169,8.127931,12.407873,11.677801,6.943481,6.323506,6.376897,8.343822,5.191943,8.435835,13.517001,1.856114,6.627168,7.844109,5.63141,4.668866,3.799857,5.70554,6.494809,11.304834,8.048937,6.950549,8.071394,9.585037,7.868224,8.164767,8.190532,8.93529,8.453354,8.840552,8.651241,10.111403,8.121746,11.081254,8.839365,9.087382,4.380331,7.744907,9.921067,10.36826,9.252421,9.893967,6.552381,8.035388,5.868473,10.933555,10.429535,8.653538,10.022419,10.770326,9.736764,9.454904,9.319993,9.081373,9.07726,9.795796,10.325919,10.415942,9.758034,8.835171,10.252234,9.165326,9.475187,10.811375,12.134576,10.013587,6.615024,11.411187,9.752133,8.377959,7.750498,9.237178,10.087506,9.508222,8.386296,9.113258,7.306232,10.068554,9.162953,9.920083,8.26187,9.263148,8.823284,8.10268,6.894512,8.340169,7.198794,7.121401,10.242461,6.05571,8.042032,12.116155,13.238823,4.265039,5.812507,6.508793,8.219916,6.845537,6.261109,6.413588,4.935429,6.921864,6.815666,7.039134,7.000475,7.178512,7.508659,11.204986,9.216791,5.691078,0.560003,2.792957,5.099485,5.427437,3.520646,1.788052,0.958813,1.775471,2.175911,3.13177,3.866844,3.37155,2.272799,3.081503,2.653767,4.559649,4.519304,3.561171,1.598281,Piecewise
110141,110.33,20.04387,0,-2.70455,1.08892,3.311048,-0.90467,-3.97057,0.48467,-1.94494,1.00056,-4.48191,-1.93367,-1.99949,3.883865,-4.53842,1.3419,1.37509,-1.73417,0.99198,-1.17149,-1.1532,-0.1297,-0.84618,1.06515,0.21436,-2.40095,3.849106,0.03782,2.67649,0.8266,2.08279,-3.43602,-1.01322,-0.59375,5.662086,6.076573,2.15708,-2.00334,-2.37847,-3.61849,-5.43201,-0.53372,3.02792,-2.14494,1.61591,2.12763,1.59056,-1.77113,1.64871,-0.47983,-1.841,1.83023,2.58745,3.615007,-5.64795,0.09605,0.11638,3.4318,1.85928,2.5452,-3.8214,0.22248,-5.85622,4.555186,-1.43612,-0.67273,-1.77999,-3.94368,-2.61945,0.00505,-4.28607,-0.57026,-4.38954,4.409674,5.296189,2.94787,5.144371,-0.0258,3.551814,5.754987,5.204123,5.534098,7.65327,8.488071,7.952033,13.975531,4.190926,7.251122,6.467168,11.034847,5.671309,8.611179,11.091768,6.168525,10.30476,5.970717,7.995593,8.456788,7.89315,8.472085,10.859924,12.855584,12.49255,12.069017,11.028596,13.985455,13.454354,13.627549,13.808705,12.74359,12.766895,12.78338,13.11801,14.00077,12.132779,16.422712,12.131155,12.082801,8.335027,11.708026,15.764629,15.487103,13.336958,13.371784,7.321104,10.076514,8.706604,11.984697,12.260609,9.525803,12.387479,12.404094,10.263458,11.473796,11.139673,11.549417,11.033352,10.35631,11.639743,12.858118,11.143009,10.782408,12.919991,10.575646,10.623282,13.276314,14.867779,11.96458,9.8329,12.384268,13.829674,13.60973,11.609437,12.229371,12.735005,12.269891,11.768933,10.180065,8.653392,12.922978,12.10964,11.441146,9.027936,10.852113,11.707556,10.413434,9.854833,10.755257,8.002676,6.340949,13.525857,11.363813,11.434065,15.044514,17.39805,11.854288,10.852014,11.663739,13.181453,13.752344,11.265616,10.860947,10.499238,11.703625,11.601181,11.999121,9.917204,11.368168,10.733336,13.709881,13.771602,9.546609,8.290132,10.456268,13.169146,12.039078,9.877606,10.071499,9.180164,9.431315,10.554777,10.574416,10.833492,11.475845,9.627167,9.8275,11.238596,11.904234,10.847869,11.977105,11.109277,Piecewise
110142,110.3342,20.04474,0,-2.845143,-2.183664,-0.236716,-3.093503,-4.183192,-0.278128,-4.327491,0.916064,-2.669879,-2.648746,-1.252597,1.107592,-3.002196,0.925919,0.416105,-0.312276,0.288848,-1.751379,-1.62504,-0.371141,-0.439106,-0.661462,-0.914084,-0.655492,0.064787,-0.908408,0.271417,0.190037,-0.668865,-2.673842,-3.112465,-0.589554,4.337935,2.538503,-0.39158,-6.38484,-1.978855,-1.434443,-4.072855,-1.339505,3.646789,-1.951894,1.281495,3.223473,2.122067,-0.157151,1.531719,0.934192,0.764438,1.889357,2.407922,1.725767,-7.5549,2.651506,8.161722,7.48519,1.683982,3.254986,-3.769587,3.194838,-3.597023,7.255741,0.61857,-0.380521,-2.187265,-3.99507,-1.400937,-0.30597,-3.555233,-0.273896,-3.178595,2.467384,2.767204,1.8561,3.417594,2.354924,1.59654,3.335709,1.263984,1.895363,4.810365,5.43178,10.61673,8.766809,4.751324,3.905672,3.164587,5.598172,2.637412,5.501683,11.502078,-0.558917,4.582548,5.989788,3.342411,1.993557,1.120434,3.314131,4.427653,9.365087,6.407443,4.857314,5.146602,6.819875,5.227624,5.098826,5.404751,6.570392,5.64755,6.113221,6.096903,7.63599,5.122574,8.086992,6.306741,6.63293,1.415362,4.984746,6.62902,7.36707,6.031523,6.826841,3.433739,4.940792,2.987118,7.945702,7.274337,5.534683,6.573329,7.459823,6.694007,6.290745,6.02064,6.201611,6.465218,7.203539,7.35263,7.308486,6.535584,6.141223,7.925618,6.460473,6.298661,7.881286,9.231799,6.930831,3.858898,8.26853,7.170312,5.706828,4.56174,6.424824,7.372164,6.499992,5.665414,6.345648,4.498105,7.556257,6.414844,7.161548,5.319954,6.778755,6.077297,6.018711,4.724813,5.606065,4.739007,4.635795,7.56974,3.607517,5.404444,9.447706,10.264257,1.377722,3.431496,4.316963,5.385036,3.926739,3.554301,3.807273,2.362006,3.836806,3.843148,4.281834,3.880683,4.438996,4.33038,8.112789,6.032793,3.321596,-2.371425,0.501924,3.453422,3.581088,0.923165,-0.407893,-0.555786,-0.140388,-0.189428,1.216106,1.517528,1.048296,-0.029454,1.293322,0.702868,2.399596,2.522793,1.760002,-0.35573,Stable
110158,110.3343,20.04476,0,-3.419579,-1.893903,0.638631,-2.781829,-5.047079,-1.144201,-4.528029,0.356246,-3.556399,-3.911749,-2.460859,0.45485,-3.977379,0.20115,-0.365007,-0.741253,0.971147,-2.010619,-1.577211,-0.041215,-1.080234,-0.523278,-1.003485,-1.041461,-0.163133,-1.286937,0.436112,0.327717,-0.957589,-2.518489,-3.182219,-0.451466,4.228537,2.666638,0.600187,-5.697399,-1.311953,-0.913087,-3.492549,-0.080297,4.299561,-0.868104,1.67529,3.76639,2.708006,0.733166,2.538394,2.034693,2.054787,2.75886,2.714542,1.498996,-6.523539,3.44788,9.299415,8.608282,3.462637,3.514172,-2.699889,5.607318,-1.772627,8.475094,2.076481,1.684506,0.203749,-2.289719,0.907396,1.516094,-1.902969,1.33464,-1.471091,3.652786,4.718778,3.464034,5.459309,4.100514,3.433504,5.540856,3.126405,3.786122,7.058323,7.389843,12.882546,10.99978,6.768032,5.976564,5.94395,7.304394,4.706073,7.606547,12.995947,1.382167,5.890912,7.105269,5.114681,3.595507,3.280403,5.851074,6.08816,11.403738,8.170814,7.629974,7.433868,9.017767,7.553931,7.953204,8.149106,8.901862,8.040323,8.672893,8.535616,9.933209,7.254398,9.974225,9.046957,9.551875,3.435686,7.419707,8.932034,9.586374,8.096129,9.542921,5.538897,7.055354,4.718597,9.964099,9.465296,7.268407,8.991701,9.607141,8.878675,8.420319,8.354505,8.165,8.606156,9.388546,9.906399,9.764963,8.659469,8.354319,10.568618,9.070996,8.834841,9.327173,11.219175,9.079481,5.745694,10.183723,9.710112,8.581482,7.361567,8.741554,9.362288,8.70171,7.975262,8.929255,7.380607,9.856794,8.970104,9.489939,7.403031,9.324577,8.412514,6.506797,6.244265,7.41348,6.197376,5.670356,8.97539,5.248454,6.55485,10.510033,11.575269,2.964849,4.671653,5.479048,7.131529,6.126699,5.782821,6.119604,4.787622,5.882574,6.236063,6.685843,6.136128,6.718902,6.916395,10.4906,8.706118,5.186701,1.207735,4.211976,5.725673,6.516942,4.128534,2.698107,2.067943,2.567802,2.878402,4.256681,4.265044,3.981879,2.800252,3.779072,3.41507,5.343681,5.31112,4.047879,2.428874,Stable
110159,110.3301,20.0439,0,-2.511711,0.027358,1.945057,-1.991282,-3.658344,-0.229719,-2.086907,2.055263,-0.953395,-4.871354,-0.819856,2.36449,-4.388852,0.544011,0.006061,-2.130972,-0.538524,-2.497348,-3.514154,-1.34967,-3.095107,-0.37009,-2.061838,-4.260729,0.809901,-3.380893,-2.59317,-3.136465,-3.157493,-6.135624,-5.603041,-4.722306,1.144616,1.269333,-2.020829,-9.129417,-7.354728,-7.144795,-7.960012,-5.487095,-0.156544,-6.103037,-3.78672,-0.666581,-3.602225,-5.622829,-3.373201,-5.953848,-6.595342,-5.155708,-3.226884,-4.003393,-11.985294,-7.541419,-7.924085,-1.239989,-3.141114,-3.603515,-8.18025,-3.307832,-10.418764,2.142364,-4.727577,-5.663984,-6.587427,-11.061264,-8.453339,-5.431756,-13.097694,-7.075069,-11.365514,-5.735798,-3.419157,-6.392754,-2.907513,-6.360857,-6.126201,-3.581376,-4.803013,-3.60177,-1.654052,-2.00801,-1.857221,3.991391,-4.91383,-3.382876,-3.645262,0.191306,-3.937788,-0.518098,3.067732,-6.200257,-3.748339,-6.593191,-1.597109,-5.655656,-6.506225,-4.789194,-2.821578,0.413033,2.035024,-0.323039,-0.932037,1.60695,1.072667,1.516272,0.611052,0.734532,1.779087,0.002216,1.661332,2.763974,0.988681,3.58833,2.077941,0.949866,-4.389985,1.488739,5.248975,6.305128,3.060073,4.187836,-1.527754,-0.528134,0.275832,2.147755,2.901539,2.04609,2.860327,3.534313,2.302214,1.980129,1.830625,3.92215,1.452371,3.384097,3.141584,4.783852,3.295958,2.995012,4.669953,2.170627,0.945557,4.374246,5.03702,-0.314068,-3.215557,-0.184089,1.955416,1.107304,0.823898,2.849154,2.694936,1.560303,-0.981361,-0.239061,-3.226298,1.716826,-0.677763,-1.623784,-4.972311,-3.900372,-3.415453,-2.0655,-5.828611,-4.259935,-5.161312,-1.498812,3.953434,-0.07916,1.638518,4.328689,6.096631,0.692781,-1.296871,3.259619,5.136737,3.412455,2.254539,0.406573,-0.651903,0.873794,0.162676,-0.297042,-1.864673,-1.589613,-0.769036,2.742068,-1.505631,-2.317048,-3.903007,-1.435044,-1.570352,-1.171945,-4.250005,-3.562511,-3.95468,-4.334714,-4.25121,-3.80069,-2.650523,-1.963657,-3.663534,-1.900157,-2.459801,-1.689169,-2.641634,-1.511775,-3.105131,Piecewise
110179,110.3303,20.04393,0,-6.160945,-4.477862,0.732443,-4.598547,-4.734079,-3.619576,-5.161871,-1.442165,-8.859164,-3.517991,-4.100235,0.590252,-4.331285,-0.374237,-0.226806,-3.065189,-1.088911,-2.504727,-3.65246,-1.041342,-0.742777,-2.169534,-2.84242,-4.72434,-0.631167,-3.136166,-2.840518,-3.909158,-4.83189,-8.954317,-6.797532,-7.737341,-1.612246,-2.859563,-7.951662,-12.316557,-11.304121,-11.809316,-13.851761,-8.742317,-3.629928,-11.152621,-7.553374,-6.441806,-7.420305,-9.947806,-7.422229,-8.29776,-9.393595,-7.026815,-7.151624,-6.313593,-17.185252,-8.787534,-7.957381,-3.212485,-5.614236,-5.549107,-9.915732,-4.129364,-12.978919,1.316664,-3.947899,-2.990546,-5.567,-16.608642,-10.815956,-6.269293,-13.229163,-7.01389,-8.605841,-5.717561,-0.81342,-3.415419,-1.972838,-6.889956,-3.302897,-3.065629,-2.44123,-1.391913,0.94326,1.563967,0.154441,6.563868,-2.088236,-1.508095,-1.667561,2.237057,-4.022372,-2.170328,-0.17975,-4.111338,-6.407583,-9.625807,-7.591966,-8.700944,-9.664788,-4.455799,-3.870983,0.435181,-3.234276,-5.358928,-4.965593,-2.211132,-4.065589,-3.84415,-3.173127,-3.813054,-5.33852,-4.465172,-4.467136,-1.941594,-6.096916,-0.830288,-7.303547,-4.735863,-10.727187,-6.330584,-4.995479,-2.564868,-5.589882,-6.548756,-9.845452,-9.743417,-9.918943,-6.160624,-7.171851,-9.259898,-7.132588,-6.658656,-6.817689,-6.722487,-6.730071,-5.118679,-8.45141,-7.550001,-8.917345,-8.668103,-8.32885,-8.656051,-8.700202,-10.443875,-11.327298,-7.731417,-7.758533,-10.850057,-15.011892,-10.463248,-11.070028,-12.430117,-11.371364,-12.917337,-12.384681,-11.964014,-12.133209,-13.730896,-15.754492,-13.279643,-13.760479,-13.459099,-15.309782,-14.591532,-13.665902,-19.849052,-19.516022,-14.206972,-16.583452,-16.054432,-11.61158,-15.964882,-15.757912,-11.0012,-7.743332,-17.228602,-17.171312,-15.304542,-14.368082,-14.837422,-16.597052,-15.264492,-16.544662,-16.562212,-13.261734,-17.377762,-16.684122,-15.460302,-15.438252,-11.028121,-6.014607,-13.812439,-18.259932,-17.644772,-12.656493,-12.997896,-16.939922,-15.691512,-16.644722,-16.322282,-15.559382,-16.146042,-15.246622,-16.496122,-16.794622,-15.992342,-18.102712,-16.313792,-16.662492,-17.415532,-18.267552,Piecewise
110180,110.3345,20.04479,0,-3.598241,-2.668985,-0.411373,-3.133316,-4.746131,-1.214689,-4.950021,0.192804,-3.575241,-3.851981,-2.001214,0.720467,-4.025831,-0.339554,-0.273726,-1.974736,-0.337712,-3.178304,-2.141823,-0.940443,-0.951524,-1.314927,-0.877217,-1.059956,-0.708943,-1.280311,-0.34263,-0.027194,-2.077958,-3.661141,-3.420541,-1.361009,4.234396,1.91244,-1.32117,-5.958781,-2.544851,-2.12429,-4.165631,-0.399468,3.737894,-2.017001,1.2826,3.662837,2.452365,0.254663,1.094904,0.38562,0.731514,1.589742,2.415346,1.901605,-7.439781,2.260876,9.340572,8.421061,3.093699,2.813684,-3.249052,4.074651,-3.22807,8.307424,2.105471,0.969166,-0.203485,-2.259366,1.149169,1.067813,-1.621711,1.565411,-3.028114,2.704472,4.442703,3.418664,5.458642,4.253793,2.943949,5.136512,3.141049,2.98611,5.984065,7.03309,11.723537,10.935796,6.464989,6.128276,4.991233,7.398689,4.052571,7.273107,11.903129,0.443821,6.212492,6.555911,4.2809,3.960495,2.364761,4.372829,5.80622,8.834291,6.120741,5.109802,6.379179,8.076537,6.148326,6.559789,7.064306,7.673293,7.133679,7.499663,7.362516,8.456605,6.249224,9.266413,7.53542,7.996045,2.720395,6.512841,8.436092,8.997362,7.536207,8.824472,5.431885,6.576811,4.338911,9.844942,8.890058,7.138551,8.224583,9.603041,8.583658,7.684945,7.265848,7.726368,8.090244,8.625331,9.140131,9.540343,8.078704,7.222804,9.038079,8.152143,7.912017,9.008083,10.411086,7.478899,4.718603,9.316899,8.164046,6.765419,6.03822,7.779018,8.207431,7.446653,6.381719,7.049635,5.907412,8.68614,7.035375,7.616988,5.849399,7.742876,6.434667,6.578053,6.048108,6.608423,6.076101,5.25623,8.494459,3.917536,5.38083,9.635452,10.827837,2.176212,3.608803,2.990962,4.673069,4.245812,3.773518,3.414642,2.502407,3.860399,3.595049,4.097593,4.147602,4.848822,5.366778,8.720552,7.545166,4.331512,-1.145988,1.032147,3.784531,4.017081,1.8548,0.52866,-0.343745,0.304155,0.242453,1.60906,1.833682,1.455753,0.200618,1.582681,1.061606,2.754813,2.791826,2.250733,0.273702,Stable
110200,110.3305,20.04396,0,-5.09619,-4.863884,0.631221,-3.442499,-6.680452,-0.227736,-3.112094,2.020986,-3.709346,-5.760902,-2.142628,1.112795,-5.118372,-0.659458,-0.697779,-3.13035,-2.11393,-5.090376,-3.938068,-1.90497,-1.460307,-2.510816,-1.554968,-3.721118,-0.014915,-4.240269,-1.949602,-2.654413,-1.283071,-6.078742,-5.337152,-3.168842,4.180252,0.03447,-0.175702,-8.863672,-7.704792,-7.100462,-6.946622,-3.441317,1.492218,-4.101562,0.798101,2.979394,0.854529,-2.125512,0.883618,-1.016842,-1.694908,0.868114,0.961778,1.882302,-6.229662,1.140252,2.340539,6.016196,4.468161,2.728576,-1.133066,3.445335,-5.431792,6.121405,2.692826,1.357925,2.387958,-5.714092,-0.408255,3.706905,-0.98462,2.175817,1.657573,7.252957,7.587396,6.074251,8.329876,2.847904,5.266076,7.440922,6.045861,6.422834,9.49978,9.120032,8.381845,15.749868,6.366896,8.494525,6.736153,11.682142,8.289511,8.223912,13.189304,5.685921,2.995821,3.506172,7.368668,4.328969,3.582622,5.328756,5.788735,8.933415,2.16249,3.87614,3.476281,4.349873,4.87675,5.187156,6.41857,6.124804,5.031996,4.758727,7.04412,7.439336,3.280901,6.084596,5.081605,3.623357,-2.018759,4.722678,6.461926,7.322688,7.701088,8.045294,3.386742,6.913994,5.179999,8.133552,7.126848,6.177752,8.870732,7.034064,6.58757,7.017257,6.68719,7.099318,5.382964,6.384857,5.469666,8.310923,5.805617,6.479033,5.651548,2.74102,3.730643,6.499426,7.264486,2.292107,-0.536725,5.98108,4.029792,7.082714,4.520186,7.901112,10.080767,7.388819,7.895688,6.149118,4.763475,9.22635,8.002993,7.509153,5.512718,6.915024,7.245769,10.224937,6.64314,7.407259,7.362836,8.907167,11.394045,6.624849,7.423104,12.912897,13.898799,5.038402,8.055005,5.057566,8.51483,7.466327,5.22069,6.128389,4.970417,6.589767,6.718249,5.508282,4.342915,5.989088,3.420585,7.391684,2.913323,4.4875,0.491803,3.622155,5.046729,5.783835,1.806237,1.082887,0.687021,0.933014,0.975881,1.128931,1.872301,1.564504,0.668929,1.589804,0.472865,2.497102,1.606968,1.412493,0.4356,Piecewise
110201,110.3346,20.04482,0,-3.633661,-2.78743,-0.642672,-3.154564,-5.470866,-1.12054,-5.602716,-0.059775,-3.733417,-4.712626,-2.89751,-0.075131,-3.695338,0.297607,-0.632473,-1.669145,-0.692542,-3.890428,-3.426948,-1.458,-1.984975,-1.758001,-2.018917,-2.105971,-1.818002,-2.362417,-1.394261,-1.156945,-2.916058,-4.314499,-4.408724,-2.199606,2.741429,0.516357,-1.625686,-7.855196,-2.017955,-2.725612,-5.700096,-1.599127,2.283143,-2.918549,-0.803235,1.368821,0.446827,-1.233374,-0.227446,-0.387316,-0.634178,0.216855,0.802385,0.205673,-8.857146,1.041748,9.477176,6.659698,0.798991,1.612135,-4.853726,3.598719,-4.119839,6.951378,0.851906,0.182931,0.170718,-4.110587,-0.478013,-0.134967,-3.002526,-0.282586,-3.883081,2.378784,3.020108,1.991704,4.559252,3.530986,2.050981,4.231307,2.018767,2.247583,5.821251,5.987998,11.691378,9.73167,5.161249,4.982174,4.735928,5.787992,3.074039,6.09679,12.123031,-0.061473,5.40549,6.381137,3.250382,2.755442,1.18295,3.890764,4.682805,7.851787,5.540578,4.426601,4.81625,6.489466,5.306055,5.720051,5.974861,6.769144,6.125035,6.626597,6.563248,7.646626,5.862968,8.506884,6.676173,6.603876,2.315023,5.376736,7.380116,8.188579,6.994093,7.770834,4.160639,5.62691,3.516027,8.898373,8.121583,6.196687,7.391096,8.154711,6.961802,6.890198,6.224423,6.407693,6.872341,7.545302,7.385894,7.315279,6.779549,6.135362,7.840568,6.497051,6.656344,8.022932,9.511697,6.955127,4.152461,8.130089,7.377918,6.49441,5.451192,6.799351,7.850464,7.214195,6.164611,6.343456,5.265822,7.940062,6.739647,7.59847,5.534419,7.14726,5.855156,5.469022,4.04919,5.462037,4.669816,4.35634,7.720175,3.412432,5.552425,9.661501,10.74232,1.868189,2.972673,3.472452,4.627912,3.621635,3.20105,3.390178,2.244774,3.396646,3.625246,4.055916,3.577247,4.026278,4.342098,8.358028,8.123146,4.395535,-1.488204,1.316443,3.684996,4.69654,2.249029,0.909223,0.446425,0.757388,0.702246,2.256865,2.142714,2.127492,0.689336,2.05983,1.397196,3.127311,3.262466,2.506213,0.41774,Stable
